date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday
2004-12-04,2004,12,4,Saturday,45,10,0.222222222,2804,321,940,0,486,410,0,968,0,0,0,10,0,0,311,0,2004,0
2004-12-05,2004,12,5,Sunday,30,9,0.3,2335,238,1136,0,536,32,0,631,0,0,6,0,0,0,232,0,2004,1
2004-12-06,2004,12,6,Monday,29,8,0.275862069,2484,279,793,0,465,194,0,918,114,0,0,0,0,0,264,15,2004,0
2004-12-07,2004,12,7,Tuesday,35,7,0.2,3147,249,975,0,418,540,0,1214,0,0,0,0,0,0,249,0,2004,0
2004-12-08,2004,12,8,Wednesday,31,11,0.35483871,2685,325,537,0,608,268,16,1256,0,0,20,10,0,0,295,0,2004,0
2004-12-09,2004,12,9,Thursday,32,6,0.1875,4019,208,495,0,2038,275,0,1211,0,0,0,0,0,0,208,0,2004,0
2004-12-10,2004,12,10,Friday,34,8,0.235294118,3968,337,378,0,821,825,0,1500,444,0,77,0,0,0,260,0,2004,0
2004-12-11,2004,12,11,Saturday,33,8,0.242424242,3226,232,756,0,638,446,0,1386,0,0,0,0,0,0,232,0,2004,0
2004-12-12,2004,12,12,Sunday,21,9,0.428571429,2171,224,511,0,489,30,0,1141,0,0,15,12,0,0,197,0,2004,1
2004-12-13,2004,12,13,Monday,29,7,0.24137931,2305,163,842,0,299,291,0,763,110,0,0,0,0,0,153,10,2004,0
2004-12-14,2004,12,14,Tuesday,37,8,0.216216216,4125,286,1056,0,1068,313,0,1688,0,0,0,12,0,0,274,0,2004,0
2004-12-15,2004,12,15,Wednesday,29,5,0.172413793,2028,185,601,0,146,504,0,777,0,0,0,0,0,0,185,0,2004,0
2004-12-16,2004,12,16,Thursday,29,4,0.137931034,2476,117,701,0,1170,83,0,522,0,0,31,16,0,0,70,0,2004,0
2004-12-17,2004,12,17,Friday,30,7,0.233333333,3087,264,410,0,906,833,0,772,166,0,72,0,0,0,192,0,2004,0
2004-12-18,2004,12,18,Saturday,28,7,0.25,2013,184,493,0,510,440,0,570,0,0,0,10,0,0,174,0,2004,0
2004-12-19,2004,12,19,Sunday,19,4,0.210526316,1557,132,389,0,180,28,0,960,0,0,0,0,0,0,132,0,2004,1
2004-12-20,2004,12,20,Monday,29,6,0.206896552,3475,184,192,0,1327,397,0,1559,0,0,0,0,0,0,184,0,2004,0
2004-12-21,2004,12,21,Tuesday,35,9,0.257142857,4326,324,852,0,960,424,0,2090,0,0,12,0,0,0,312,0,2004,0
2004-12-22,2004,12,22,Wednesday,34,9,0.264705882,3850,335,1128,0,659,322,18,1723,0,0,0,0,0,0,335,0,2004,0
2004-12-23,2004,12,23,Thursday,29,10,0.344827586,3303,464,315,0,507,386,0,1713,382,0,110,0,0,0,325,29,2004,0
2004-12-24,2004,12,24,Friday,23,6,0.260869565,2791,189,153,0,1107,548,108,875,0,0,0,10,0,0,179,0,2004,0
2004-12-25,2004,12,25,Saturday,12,5,0.416666667,854,125,117,0,246,118,0,373,0,0,10,0,0,0,115,0,2004,0
2004-12-26,2004,12,26,Sunday,22,5,0.227272727,1950,273,323,0,630,112,17,868,0,0,0,0,0,0,273,0,2004,1
2004-12-27,2004,12,27,Monday,22,3,0.136363636,1988,129,397,0,380,292,0,919,0,0,0,0,0,0,129,0,2004,0
2004-12-28,2004,12,28,Tuesday,26,7,0.269230769,3216,244,537,0,198,511,0,1970,0,0,0,8,0,0,236,0,2004,0
2004-12-29,2004,12,29,Wednesday,26,11,0.423076923,2722,432,271,0,266,282,27,1876,0,0,16,0,0,0,416,0,2004,0
2004-12-30,2004,12,30,Thursday,22,5,0.227272727,2850,237,197,0,1330,326,0,997,0,0,85,0,0,0,152,0,2004,0
2004-12-31,2004,12,31,Friday,17,4,0.235294118,2079,138,200,0,601,555,0,621,102,0,0,0,0,0,122,16,2004,0
2005-01-01,2005,1,1,Saturday,25,4,0.16,2272,76,1112,0,480,97,0,583,0,0,0,0,0,0,76,0,2005,0
2005-01-02,2005,1,2,Sunday,28,7,0.25,2849,189,1312,0,690,223,0,624,0,0,18,10,0,0,161,0,2005,1
2005-01-03,2005,1,3,Monday,39,10,0.256410256,3708,358,1360,0,921,169,0,1258,0,0,0,0,0,0,358,0,2005,0
2005-01-04,2005,1,4,Tuesday,37,10,0.27027027,3606,338,1079,0,1065,252,0,1210,0,0,0,0,0,0,338,0,2005,0
2005-01-05,2005,1,5,Wednesday,43,11,0.255813953,3164,398,821,0,570,224,0,1549,0,0,0,0,0,0,398,0,2005,0
2005-01-06,2005,1,6,Thursday,30,12,0.4,2976,454,379,0,716,266,0,1615,0,0,5,0,0,0,449,0,2005,0
2005-01-07,2005,1,7,Friday,29,11,0.379310345,2942,474,353,0,717,638,0,1234,0,0,103,30,0,0,341,0,2005,0
2005-01-08,2005,1,8,Saturday,38,10,0.263157895,3111,330,678,0,802,355,0,1276,0,0,0,0,0,0,330,0,2005,0
2005-01-09,2005,1,9,Sunday,28,4,0.142857143,2594,152,865,0,389,158,0,1182,0,0,0,0,0,0,152,0,2005,1
2005-01-10,2005,1,10,Monday,39,8,0.205128205,3511,275,1117,0,888,150,0,1356,0,0,0,0,0,0,275,0,2005,0
2005-01-11,2005,1,11,Tuesday,36,9,0.25,3029,317,1185,0,200,311,0,1333,0,0,0,0,0,0,317,0,2005,0
2005-01-12,2005,1,12,Wednesday,44,10,0.227272727,3244,292,1102,0,415,508,0,1219,0,0,0,10,0,0,282,0,2005,0
2005-01-13,2005,1,13,Thursday,34,10,0.294117647,3383,349,777,0,1037,239,0,1330,0,0,20,20,0,0,309,0,2005,0
2005-01-14,2005,1,14,Friday,34,8,0.235294118,3363,324,465,0,961,478,0,1069,390,0,0,0,0,0,324,0,2005,0
2005-01-15,2005,1,15,Saturday,35,6,0.171428571,2074,208,924,0,0,406,0,744,0,0,0,0,0,0,208,0,2005,0
2005-01-16,2005,1,16,Sunday,25,6,0.24,2230,209,1209,0,307,147,0,567,0,0,0,0,0,0,209,0,2005,1
2005-01-17,2005,1,17,Monday,46,10,0.217391304,3287,302,1163,0,670,204,0,1250,0,0,0,0,0,0,302,0,2005,0
2005-01-18,2005,1,18,Tuesday,44,14,0.318181818,3569,622,1148,0,445,806,0,1170,0,0,153,0,0,0,469,0,2005,0
2005-01-19,2005,1,19,Wednesday,45,10,0.222222222,3590,353,679,0,766,399,66,1680,0,0,0,0,0,0,353,0,2005,0
2005-01-20,2005,1,20,Thursday,33,11,0.333333333,3396,433,317,0,1105,301,0,1673,0,0,0,26,0,0,407,0,2005,0
2005-01-21,2005,1,21,Friday,33,10,0.303030303,3310,374,585,0,546,337,0,1424,418,0,0,0,0,0,374,0,2005,0
2005-01-22,2005,1,22,Saturday,34,11,0.323529412,2916,353,539,0,502,586,0,1289,0,0,8,0,0,0,345,0,2005,0
2005-01-23,2005,1,23,Sunday,26,5,0.192307692,3333,170,686,0,1223,208,0,1216,0,0,0,0,0,0,170,0,2005,1
2005-01-24,2005,1,24,Monday,34,8,0.235294118,3484,328,1301,0,611,345,0,1227,0,0,0,0,0,0,328,0,2005,0
2005-01-25,2005,1,25,Tuesday,34,8,0.235294118,3651,432,1105,0,581,431,0,1534,0,0,0,0,0,0,432,0,2005,0
2005-01-26,2005,1,26,Wednesday,34,8,0.235294118,2677,217,642,0,595,329,0,1111,0,0,3,0,0,0,214,0,2005,0
2005-01-27,2005,1,27,Thursday,24,7,0.291666667,3033,264,664,0,833,255,0,1281,0,0,0,0,0,0,264,0,2005,0
2005-01-28,2005,1,28,Friday,32,11,0.34375,3731,408,677,0,1479,592,0,983,0,0,64,22,0,0,322,0,2005,0
2005-01-29,2005,1,29,Saturday,33,7,0.212121212,2749,296,663,0,844,343,0,899,0,0,0,0,0,0,296,0,2005,0
2005-01-30,2005,1,30,Sunday,20,5,0.25,1558,198,347,0,660,110,0,441,0,0,12,0,0,0,186,0,2005,1
2005-01-31,2005,1,31,Monday,17,6,0.352941176,1348,254,312,0,0,196,0,840,0,0,0,0,0,0,254,0,2005,0
2005-02-01,2005,2,1,Tuesday,36,10,0.277777778,3190,350,1025,0,405,730,0,1030,0,0,4,0,0,0,346,0,2005,0
2005-02-02,2005,2,2,Wednesday,45,10,0.222222222,3669,334,1376,0,948,377,0,968,0,0,12,30,0,0,292,0,2005,0
2005-02-03,2005,2,3,Thursday,37,11,0.297297297,2751,352,1042,0,657,77,0,975,0,0,0,0,0,0,352,0,2005,0
2005-02-04,2005,2,4,Friday,41,13,0.317073171,4036,352,802,0,771,976,0,1147,340,0,6,0,0,0,346,0,2005,0
2005-02-05,2005,2,5,Saturday,43,12,0.279069767,2540,307,854,0,110,483,0,1093,0,0,2,0,0,0,305,0,2005,0
2005-02-06,2005,2,6,Sunday,28,9,0.321428571,2727,258,524,0,1390,177,0,636,0,0,3,0,0,0,255,0,2005,1
2005-02-07,2005,2,7,Monday,23,4,0.173913043,1930,102,494,0,265,706,0,465,0,0,0,0,0,0,102,0,2005,0
2005-02-08,2005,2,8,Tuesday,33,12,0.363636364,2804,307,898,0,329,564,0,1013,0,0,10,0,0,0,297,0,2005,0
2005-02-09,2005,2,9,Wednesday,40,11,0.275,3066,339,877,0,437,339,0,1413,0,0,0,0,0,0,339,0,2005,0
2005-02-10,2005,2,10,Thursday,40,14,0.35,3689,392,817,0,1078,500,0,1294,0,0,3,0,0,0,389,0,2005,0
2005-02-11,2005,2,11,Friday,43,11,0.255813953,3585,383,1002,0,195,516,0,1445,427,0,0,0,0,0,383,0,2005,0
2005-02-12,2005,2,12,Saturday,44,13,0.295454545,2914,381,661,0,444,451,0,1358,0,0,0,0,0,0,381,0,2005,0
2005-02-13,2005,2,13,Sunday,24,6,0.25,2009,211,798,0,0,615,0,596,0,0,20,0,0,0,191,0,2005,1
2005-02-14,2005,2,14,Monday,31,9,0.290322581,2789,343,1030,0,391,123,0,1245,0,0,0,0,0,0,343,0,2005,0
2005-02-15,2005,2,15,Tuesday,35,8,0.228571429,3346,232,1228,0,446,410,0,1262,0,0,0,0,0,0,232,0,2005,0
2005-02-16,2005,2,16,Wednesday,43,9,0.209302326,3884,268,896,0,795,850,0,1343,0,0,0,20,0,0,248,0,2005,0
2005-02-17,2005,2,17,Thursday,31,9,0.290322581,2999,328,889,0,210,339,0,1065,496,0,15,0,0,0,313,0,2005,0
2005-02-18,2005,2,18,Friday,46,9,0.195652174,3915,300,1407,0,571,597,0,1340,0,0,6,0,0,0,294,0,2005,0
2005-02-19,2005,2,19,Saturday,35,5,0.142857143,2475,165,405,0,151,959,0,960,0,0,0,0,0,0,165,0,2005,0
2005-02-20,2005,2,20,Sunday,25,4,0.16,1788,128,547,0,301,192,0,748,0,0,0,0,0,0,128,0,2005,1
2005-02-21,2005,2,21,Monday,24,7,0.291666667,1894,206,639,0,178,101,0,976,0,0,0,0,0,0,206,0,2005,0
2005-02-22,2005,2,22,Tuesday,36,11,0.305555556,3188,352,724,0,286,757,0,1421,0,0,0,0,0,0,352,0,2005,0
2005-02-23,2005,2,23,Wednesday,37,8,0.216216216,3054,306,746,0,452,492,0,1364,0,0,0,0,0,0,306,0,2005,0
2005-02-24,2005,2,24,Thursday,35,11,0.314285714,2896,341,555,0,864,97,0,1380,0,0,10,10,0,0,321,0,2005,0
2005-02-25,2005,2,25,Friday,32,7,0.21875,3280,267,586,0,519,1006,0,1129,40,0,0,0,0,0,267,0,2005,0
2005-02-26,2005,2,26,Saturday,29,5,0.172413793,2224,137,198,0,563,485,0,978,0,0,10,0,0,0,127,0,2005,0
2005-02-27,2005,2,27,Sunday,18,0,0,2053,0,483,0,1027,212,0,331,0,0,0,0,0,0,0,0,2005,1
2005-02-28,2005,2,28,Monday,18,3,0.166666667,1456,128,539,0,100,345,0,472,0,0,0,0,0,0,128,0,2005,0
2005-03-01,2005,3,1,Tuesday,44,11,0.25,4929,357,1105,0,1497,398,0,1929,0,0,6,0,0,0,351,0,2005,0
2005-03-02,2005,3,2,Wednesday,39,10,0.256410256,3131,354,1134,0,0,244,0,1753,0,0,0,0,0,0,354,0,2005,0
2005-03-03,2005,3,3,Thursday,40,8,0.2,3872,360,994,0,1358,179,0,1341,0,0,0,0,0,0,360,0,2005,0
2005-03-04,2005,3,4,Friday,46,11,0.239130435,4236,322,926,0,464,505,0,2290,51,0,6,0,0,0,316,0,2005,0
2005-03-05,2005,3,5,Saturday,44,11,0.25,4357,376,568,0,1300,629,0,1860,0,0,19,20,0,0,337,0,2005,0
2005-03-06,2005,3,6,Sunday,21,4,0.19047619,1467,122,216,0,411,72,0,768,0,0,0,0,0,0,122,0,2005,1
2005-03-07,2005,3,7,Monday,27,6,0.222222222,2245,164,835,0,398,83,0,929,0,0,0,0,0,0,164,0,2005,0
2005-03-08,2005,3,8,Tuesday,33,7,0.212121212,3808,266,857,0,1585,337,0,1029,0,0,5,0,0,0,261,0,2005,0
2005-03-09,2005,3,9,Wednesday,39,6,0.153846154,3469,302,1165,0,717,378,0,1209,0,0,0,0,0,0,302,0,2005,0
2005-03-10,2005,3,10,Thursday,35,9,0.257142857,2965,339,1173,0,268,152,0,1372,0,0,0,0,0,0,339,0,2005,0
2005-03-11,2005,3,11,Friday,39,10,0.256410256,4020,363,1000,0,902,299,0,1759,60,0,0,20,0,0,343,0,2005,0
2005-03-12,2005,3,12,Saturday,46,11,0.239130435,3965,359,763,0,449,1091,0,1662,0,0,20,0,0,0,339,0,2005,0
2005-03-13,2005,3,13,Sunday,23,4,0.173913043,1981,91,773,0,0,48,0,1160,0,0,0,0,0,0,91,0,2005,1
2005-03-14,2005,3,14,Monday,31,6,0.193548387,2940,322,824,0,130,55,0,1931,0,0,0,0,0,0,322,0,2005,0
2005-03-15,2005,3,15,Tuesday,43,12,0.279069767,4421,495,1266,0,761,468,0,1926,0,0,15,0,0,0,480,0,2005,0
2005-03-16,2005,3,16,Wednesday,41,9,0.219512195,4518,443,982,0,1695,314,0,1527,0,0,0,30,0,0,413,0,2005,0
2005-03-17,2005,3,17,Thursday,32,9,0.28125,3609,375,1206,0,413,27,0,1908,55,0,0,0,0,0,375,0,2005,0
2005-03-18,2005,3,18,Friday,41,8,0.195121951,4253,286,1030,0,719,332,0,2172,0,0,0,0,0,0,286,0,2005,0
2005-03-19,2005,3,19,Saturday,38,9,0.236842105,3523,351,961,0,435,525,0,1602,0,0,5,30,0,0,316,0,2005,0
2005-03-20,2005,3,20,Sunday,23,3,0.130434783,1509,125,542,0,315,119,0,533,0,0,0,0,0,0,125,0,2005,1
2005-03-21,2005,3,21,Monday,35,9,0.257142857,2929,288,990,0,528,247,0,1164,0,0,0,0,0,0,288,0,2005,0
2005-03-22,2005,3,22,Tuesday,37,8,0.216216216,3179,352,1188,0,0,252,0,1739,0,0,0,0,0,0,352,0,2005,0
2005-03-23,2005,3,23,Wednesday,39,10,0.256410256,3270,289,718,0,463,239,0,1850,0,0,0,10,0,0,279,0,2005,0
2005-03-24,2005,3,24,Thursday,34,7,0.205882353,3246,294,660,0,731,77,0,1778,0,0,0,0,0,0,294,0,2005,0
2005-03-25,2005,3,25,Friday,34,8,0.235294118,3486,348,782,0,200,382,0,2122,0,0,0,0,0,0,348,0,2005,0
2005-03-26,2005,3,26,Saturday,33,5,0.151515152,2278,127,560,0,170,582,0,966,0,0,5,0,0,0,122,0,2005,0
2005-03-27,2005,3,27,Sunday,16,0,0,1251,0,419,0,266,160,0,406,0,0,0,0,0,0,0,0,2005,1
2005-03-28,2005,3,28,Monday,25,5,0.2,2252,199,903,0,170,197,0,918,64,0,0,0,0,0,199,0,2005,0
2005-03-29,2005,3,29,Tuesday,24,8,0.333333333,2719,259,759,0,0,191,0,1769,0,0,0,0,0,0,259,0,2005,0
2005-03-30,2005,3,30,Wednesday,29,6,0.206896552,3123,220,428,0,686,693,0,1316,0,0,12,0,0,0,208,0,2005,0
2005-03-31,2005,3,31,Thursday,20,5,0.25,2459,241,446,0,784,68,0,1161,0,0,0,0,0,0,241,0,2005,0
2005-04-01,2005,4,1,Friday,37,12,0.324324324,4255,338,816,0,670,541,0,1708,520,0,0,10,0,0,310,18,2005,0
2005-04-02,2005,4,2,Saturday,41,12,0.292682927,3340,341,720,0,346,502,0,1772,0,0,11,0,0,0,330,0,2005,0
2005-04-03,2005,4,3,Sunday,25,8,0.32,1974,252,754,0,158,112,0,950,0,0,0,0,0,0,252,0,2005,1
2005-04-04,2005,4,4,Monday,45,14,0.311111111,3563,456,875,0,758,137,0,1793,0,0,0,20,0,0,436,0,2005,0
2005-04-05,2005,4,5,Tuesday,39,9,0.230769231,3795,321,1161,0,629,511,0,1494,0,0,0,0,0,0,321,0,2005,0
2005-04-06,2005,4,6,Wednesday,33,11,0.333333333,2451,309,435,0,631,299,0,1086,0,0,7,0,0,0,302,0,2005,0
2005-04-07,2005,4,7,Thursday,25,9,0.36,2072,332,469,0,0,85,0,1518,0,0,0,0,0,0,332,0,2005,0
2005-04-08,2005,4,8,Friday,34,11,0.323529412,4084,365,352,0,489,649,0,2085,509,0,12,10,0,0,343,0,2005,0
2005-04-09,2005,4,9,Saturday,31,8,0.258064516,3111,344,573,0,352,362,0,1824,0,0,4,0,0,0,340,0,2005,0
2005-04-10,2005,4,10,Sunday,24,4,0.166666667,2608,130,723,0,460,23,0,1402,0,0,0,0,0,0,130,0,2005,1
2005-04-11,2005,4,11,Monday,33,7,0.212121212,3384,271,681,0,664,270,0,1769,0,0,0,0,0,0,271,0,2005,0
2005-04-12,2005,4,12,Tuesday,42,7,0.166666667,3973,196,994,0,786,673,0,1520,0,0,8,0,0,0,188,0,2005,0
2005-04-13,2005,4,13,Wednesday,30,7,0.233333333,2671,214,583,0,987,230,0,871,0,0,0,10,0,0,204,0,2005,0
2005-04-14,2005,4,14,Thursday,26,7,0.269230769,2128,330,249,0,392,216,0,1271,0,0,0,0,0,0,330,0,2005,0
2005-04-15,2005,4,15,Friday,39,13,0.333333333,3279,431,600,0,796,505,0,1378,0,0,10,20,0,0,401,0,2005,0
2005-04-16,2005,4,16,Saturday,31,6,0.193548387,2320,227,470,0,0,334,0,1431,85,0,0,0,0,0,227,0,2005,0
2005-04-17,2005,4,17,Sunday,19,4,0.210526316,2257,86,284,0,851,238,0,884,0,0,0,10,0,0,76,0,2005,1
2005-04-18,2005,4,18,Monday,32,8,0.25,2484,206,600,0,891,181,0,812,0,0,0,0,0,0,206,0,2005,0
2005-04-19,2005,4,19,Tuesday,43,11,0.255813953,3721,277,1163,0,555,632,0,1371,0,0,4,0,0,0,273,0,2005,0
2005-04-20,2005,4,20,Wednesday,30,6,0.2,2559,125,1159,0,183,277,0,940,0,0,0,0,0,0,125,0,2005,0
2005-04-21,2005,4,21,Thursday,21,6,0.285714286,2057,189,452,0,343,123,0,1139,0,0,0,21,0,0,168,0,2005,0
2005-04-22,2005,4,22,Friday,30,4,0.133333333,3810,196,776,0,610,477,0,1458,489,0,0,20,0,0,176,0,2005,0
2005-04-23,2005,4,23,Saturday,36,9,0.25,2560,207,732,0,260,426,0,1142,0,0,4,0,0,0,203,0,2005,0
2005-04-24,2005,4,24,Sunday,27,9,0.333333333,2420,212,721,0,410,86,0,1203,0,0,0,0,0,0,212,0,2005,1
2005-04-25,2005,4,25,Monday,31,9,0.290322581,2583,238,532,0,197,194,0,1660,0,0,3,0,0,0,235,0,2005,0
2005-04-26,2005,4,26,Tuesday,33,8,0.242424242,2845,287,792,0,245,448,0,1360,0,0,0,0,0,0,287,0,2005,0
2005-04-27,2005,4,27,Wednesday,37,12,0.324324324,3315,360,1011,0,538,396,0,1370,0,0,0,20,0,0,340,0,2005,0
2005-04-28,2005,4,28,Thursday,27,8,0.296296296,2217,270,367,0,0,172,0,1678,0,0,0,0,0,0,270,0,2005,0
2005-04-29,2005,4,29,Friday,23,4,0.173913043,2496,173,266,0,350,379,0,1501,0,0,0,0,0,0,173,0,2005,0
2005-04-30,2005,4,30,Saturday,24,5,0.208333333,2388,87,250,0,297,786,0,1055,0,0,14,0,0,0,73,0,2005,0
2005-05-01,2005,5,1,Sunday,25,0,0,2259,0,1027,0,690,135,0,407,0,0,0,0,0,0,0,0,2005,1
2005-05-02,2005,5,2,Monday,26,8,0.307692308,2231,218,1038,0,100,311,0,782,0,0,6,0,0,0,212,0,2005,0
2005-05-03,2005,5,3,Tuesday,39,10,0.256410256,3368,340,882,0,720,391,0,1375,0,0,0,0,0,0,340,0,2005,0
2005-05-04,2005,5,4,Wednesday,39,12,0.307692308,3018,429,1078,0,379,291,0,1270,0,0,7,10,0,0,412,0,2005,0
2005-05-05,2005,5,5,Thursday,34,11,0.323529412,2711,355,837,0,609,50,0,1215,0,0,0,0,0,0,355,0,2005,0
2005-05-06,2005,5,6,Friday,30,10,0.333333333,2744,385,274,0,512,600,0,1358,0,0,12,0,0,0,373,0,2005,0
2005-05-07,2005,5,7,Saturday,33,8,0.242424242,2711,298,769,0,0,548,0,1394,0,0,0,0,0,0,298,0,2005,0
2005-05-08,2005,5,8,Sunday,21,5,0.238095238,1356,160,215,0,334,136,0,671,0,0,0,20,0,0,140,0,2005,1
2005-05-09,2005,5,9,Monday,28,7,0.25,1637,158,708,0,0,253,0,676,0,0,0,0,0,0,158,0,2005,0
2005-05-10,2005,5,10,Tuesday,33,7,0.212121212,2591,249,1252,0,0,285,0,1054,0,0,0,0,0,0,249,0,2005,0
2005-05-11,2005,5,11,Wednesday,36,9,0.25,3696,309,1001,0,1152,215,0,1328,0,0,0,0,0,0,309,0,2005,0
2005-05-12,2005,5,12,Thursday,26,8,0.307692308,2165,287,526,0,482,100,0,1057,0,0,0,16,0,0,271,0,2005,0
2005-05-13,2005,5,13,Friday,30,7,0.233333333,2579,250,594,0,307,512,0,1166,0,0,0,0,0,0,250,0,2005,0
2005-05-14,2005,5,14,Saturday,37,7,0.189189189,2400,178,575,0,0,631,0,1194,0,0,2,0,0,0,176,0,2005,0
2005-05-15,2005,5,15,Sunday,19,5,0.263157895,1201,124,427,0,0,109,0,665,0,0,0,0,0,0,124,0,2005,1
2005-05-16,2005,5,16,Monday,27,6,0.222222222,1934,140,282,0,368,300,0,984,0,0,0,0,0,0,140,0,2005,0
2005-05-17,2005,5,17,Tuesday,28,10,0.357142857,2057,248,536,0,0,351,0,1170,0,0,0,0,0,0,248,0,2005,0
2005-05-18,2005,5,18,Wednesday,32,9,0.28125,3207,227,555,0,1308,214,0,1130,0,0,0,18,0,0,209,0,2005,0
2005-05-19,2005,5,19,Thursday,33,12,0.363636364,2827,340,477,0,796,137,0,1034,383,0,6,0,0,0,312,22,2005,0
2005-05-20,2005,5,20,Friday,28,8,0.285714286,1901,206,411,0,223,569,0,698,0,0,15,0,0,0,191,0,2005,0
2005-05-21,2005,5,21,Saturday,36,7,0.194444444,2801,223,1097,0,230,526,0,948,0,0,0,20,0,0,203,0,2005,0
2005-05-22,2005,5,22,Sunday,18,0,0,1571,0,864,0,0,382,0,325,0,0,0,0,0,0,0,0,2005,1
2005-05-23,2005,5,23,Monday,24,5,0.208333333,1649,93,619,0,231,226,0,573,0,0,0,0,0,0,93,0,2005,0
2005-05-24,2005,5,24,Tuesday,30,6,0.2,3336,149,836,0,805,441,0,1254,0,0,0,0,0,0,149,0,2005,0
2005-05-25,2005,5,25,Wednesday,35,8,0.228571429,3266,152,600,0,1314,359,0,993,0,0,3,0,0,0,149,0,2005,0
2005-05-26,2005,5,26,Thursday,18,8,0.444444444,2256,238,157,0,827,17,0,1255,0,0,0,10,0,0,228,0,2005,0
2005-05-27,2005,5,27,Friday,23,5,0.217391304,2810,187,307,0,424,458,0,1087,534,0,0,0,0,0,187,0,2005,0
2005-05-28,2005,5,28,Saturday,28,6,0.214285714,2415,229,631,0,0,446,0,1338,0,0,4,0,0,0,225,0,2005,0
2005-05-29,2005,5,29,Sunday,15,0,0,1644,0,519,0,190,82,0,853,0,0,0,0,0,0,0,0,2005,1
2005-05-30,2005,5,30,Monday,21,4,0.19047619,2130,175,469,0,480,181,0,1000,0,0,0,0,0,0,175,0,2005,0
2005-05-31,2005,5,31,Tuesday,19,5,0.263157895,2250,159,343,0,256,428,0,1223,0,0,0,0,0,0,159,0,2005,0
2005-06-01,2005,6,1,Wednesday,35,11,0.314285714,3641,277,873,0,490,226,0,2052,0,0,0,10,0,0,267,0,2005,0
2005-06-02,2005,6,2,Thursday,31,9,0.290322581,3388,202,519,0,860,302,0,1707,0,0,21,0,0,0,181,0,2005,0
2005-06-03,2005,6,3,Friday,41,10,0.243902439,3808,278,699,0,626,707,0,1776,0,0,10,0,0,0,268,0,2005,0
2005-06-04,2005,6,4,Saturday,36,5,0.138888889,2657,109,572,0,390,410,0,1225,60,0,0,0,0,0,109,0,2005,0
2005-06-05,2005,6,5,Sunday,26,3,0.115384615,2002,54,648,0,161,0,0,1193,0,0,0,10,0,0,44,0,2005,1
2005-06-06,2005,6,6,Monday,25,3,0.12,2113,67,928,0,0,266,0,919,0,0,0,0,0,0,67,0,2005,0
2005-06-07,2005,6,7,Tuesday,27,4,0.148148148,2586,100,615,0,398,386,0,1187,0,0,0,0,0,0,100,0,2005,0
2005-06-08,2005,6,8,Wednesday,40,10,0.25,4218,272,617,0,1436,279,0,1886,0,0,0,5,0,0,267,0,2005,0
2005-06-09,2005,6,9,Thursday,33,8,0.242424242,2922,213,743,0,0,100,0,1577,502,0,0,0,0,0,192,21,2005,0
2005-06-10,2005,6,10,Friday,42,10,0.238095238,3758,315,981,0,292,598,0,1887,0,0,6,5,0,0,304,0,2005,0
2005-06-11,2005,6,11,Saturday,37,6,0.162162162,2782,196,882,0,173,570,0,1157,0,0,20,0,0,0,176,0,2005,0
2005-06-12,2005,6,12,Sunday,24,3,0.125,1983,68,344,0,580,74,0,985,0,0,0,5,0,0,63,0,2005,1
2005-06-13,2005,6,13,Monday,29,6,0.206896552,2314,200,432,0,458,362,0,1062,0,0,0,0,0,0,200,0,2005,0
2005-06-14,2005,6,14,Tuesday,28,7,0.25,2753,198,808,0,150,368,0,1427,0,0,0,0,0,0,198,0,2005,0
2005-06-15,2005,6,15,Wednesday,32,10,0.3125,3114,263,493,0,909,279,0,1433,0,0,0,18,0,0,245,0,2005,0
2005-06-16,2005,6,16,Thursday,30,10,0.333333333,3054,381,652,0,0,390,0,2012,0,0,0,0,0,0,381,0,2005,0
2005-06-17,2005,6,17,Friday,40,8,0.2,3923,219,828,0,357,409,0,1994,335,0,0,0,0,0,219,0,2005,0
2005-06-18,2005,6,18,Saturday,32,10,0.3125,2421,312,364,0,0,499,0,1558,0,0,8,0,0,0,304,0,2005,0
2005-06-19,2005,6,19,Sunday,26,4,0.153846154,2407,147,573,0,420,155,0,1259,0,0,0,0,0,0,147,0,2005,1
2005-06-20,2005,6,20,Monday,33,14,0.424242424,3060,429,408,0,285,212,0,2155,0,0,16,8,0,0,405,0,2005,0
2005-06-21,2005,6,21,Tuesday,27,7,0.259259259,2023,235,832,0,0,323,0,868,0,0,0,0,0,0,235,0,2005,0
2005-06-22,2005,6,22,Wednesday,29,5,0.172413793,2787,150,735,0,879,300,0,873,0,0,0,17,0,0,133,0,2005,0
2005-06-23,2005,6,23,Thursday,22,5,0.227272727,1674,132,521,0,372,153,0,628,0,0,0,0,0,0,132,0,2005,0
2005-06-24,2005,6,24,Friday,28,8,0.285714286,2844,227,252,0,141,492,0,1413,546,0,0,0,0,0,209,18,2005,0
2005-06-25,2005,6,25,Saturday,34,6,0.176470588,3399,136,495,0,230,566,0,2108,0,0,10,0,0,0,126,0,2005,0
